datetime,site_name,county,aqi,pm25,pm10,o3,co,wind_speed,wind_directions,data_source,county_display,site_name_display
2026-07-05 18:00:00,松山測站,臺北市,54.3,29.2,47.7,44.9,0.575,3.74,240.4,Sample Data,臺北市,松山測站
2026-07-05 19:00:00,松山測站,臺北市,48.2,31.7,50.3,51.5,0.409,2.74,106.5,Sample Data,臺北市,松山測站
2026-07-05 20:00:00,松山測站,臺北市,55.1,26.5,53.0,49.3,0.485,0.96,153.3,Sample Data,臺北市,松山測站
2026-07-05 21:00:00,松山測站,臺北市,48.7,25.0,40.2,45.7,0.484,3.3,204.2,Sample Data,臺北市,松山測站
2026-07-05 22:00:00,松山測站,臺北市,49.3,31.7,62.7,49.3,0.491,2.85,131.1,Sample Data,臺北市,松山測站
2026-07-05 23:00:00,松山測站,臺北市,51.8,32.1,66.3,35.3,0.496,3.23,159.5,Sample Data,臺北市,松山測站
2026-07-06 00:00:00,松山測站,臺北市,48.6,26.4,41.2,49.0,0.509,1.72,147.9,Sample Data,臺北市,松山測站
2026-07-06 01:00:00,松山測站,臺北市,51.1,32.9,44.0,41.2,0.48,3.42,108.7,Sample Data,臺北市,松山測站
2026-07-06 02:00:00,松山測站,臺北市,64.6,33.4,61.4,40.6,0.524,2.41,118.5,Sample Data,臺北市,松山測站
2026-07-06 03:00:00,松山測站,臺北市,46.2,27.9,38.9,33.4,0.456,3.99,192.1,Sample Data,臺北市,松山測站
2026-07-06 04:00:00,松山測站,臺北市,59.3,26.9,52.4,34.4,0.608,1.57,176.2,Sample Data,臺北市,松山測站
2026-07-06 05:00:00,松山測站,臺北市,57.4,32.3,54.4,35.6,0.517,2.77,208.1,Sample Data,臺北市,松山測站
2026-07-06 06:00:00,松山測站,臺北市,63.7,32.0,52.7,36.0,0.588,3.54,124.3,Sample Data,臺北市,松山測站
2026-07-06 07:00:00,松山測站,臺北市,72.1,29.6,49.5,41.0,0.632,1.85,202.7,Sample Data,臺北市,松山測站
2026-07-06 08:00:00,松山測站,臺北市,69.1,32.2,47.9,35.5,0.569,1.33,225.5,Sample Data,臺北市,松山測站
2026-07-06 09:00:00,松山測站,臺北市,71.6,35.9,64.2,41.7,0.636,2.18,177.8,Sample Data,臺北市,松山測站
2026-07-06 10:00:00,松山測站,臺北市,76.3,35.0,61.0,43.7,0.573,2.97,204.8,Sample Data,臺北市,松山測站
2026-07-06 11:00:00,松山測站,臺北市,56.5,35.1,52.1,46.7,0.582,2.44,300.5,Sample Data,臺北市,松山測站
2026-07-06 12:00:00,松山測站,臺北市,61.3,32.6,51.3,44.9,0.573,1.83,223.1,Sample Data,臺北市,松山測站
2026-07-06 13:00:00,松山測站,臺北市,60.2,28.4,50.5,34.6,0.577,2.06,291.0,Sample Data,臺北市,松山測站
2026-07-06 14:00:00,松山測站,臺北市,59.2,34.2,50.6,50.1,0.539,3.11,167.3,Sample Data,臺北市,松山測站
2026-07-06 15:00:00,松山測站,臺北市,65.3,36.4,67.5,47.8,0.522,1.63,261.3,Sample Data,臺北市,松山測站
2026-07-06 16:00:00,松山測站,臺北市,69.3,34.9,60.3,48.8,0.668,4.28,248.2,Sample Data,臺北市,松山測站
2026-07-06 17:00:00,松山測站,臺北市,72.4,33.9,58.1,51.5,0.553,3.44,246.0,Sample Data,臺北市,松山測站
2026-07-06 18:00:00,松山測站,臺北市,72.7,34.5,57.3,56.7,0.653,2.09,215.2,Sample Data,臺北市,松山測站
2026-07-06 19:00:00,松山測站,臺北市,62.9,27.2,43.7,49.6,0.578,2.4,118.4,Sample Data,臺北市,松山測站
2026-07-06 20:00:00,松山測站,臺北市,62.9,34.3,45.6,55.1,0.631,2.9,234.8,Sample Data,臺北市,松山測站
2026-07-06 21:00:00,松山測站,臺北市,62.6,31.1,59.2,56.0,0.585,2.94,248.2,Sample Data,臺北市,松山測站
2026-07-06 22:00:00,松山測站,臺北市,67.0,36.7,64.7,59.3,0.612,1.11,206.7,Sample Data,臺北市,松山測站
2026-07-06 23:00:00,松山測站,臺北市,66.0,33.0,68.0,46.8,0.554,2.47,270.5,Sample Data,臺北市,松山測站
2026-07-07 00:00:00,松山測站,臺北市,64.1,36.1,59.6,47.3,0.588,2.42,263.8,Sample Data,臺北市,松山測站
2026-07-07 01:00:00,松山測站,臺北市,65.6,35.4,57.9,46.7,0.591,2.46,16.4,Sample Data,臺北市,松山測站
2026-07-07 02:00:00,松山測站,臺北市,59.2,33.5,64.1,51.8,0.543,2.64,214.1,Sample Data,臺北市,松山測站
2026-07-07 03:00:00,松山測站,臺北市,60.3,33.2,52.6,45.6,0.562,2.16,49.7,Sample Data,臺北市,松山測站
2026-07-07 04:00:00,松山測站,臺北市,64.8,31.4,42.8,43.6,0.57,2.43,260.5,Sample Data,臺北市,松山測站
2026-07-07 05:00:00,松山測站,臺北市,68.4,31.9,63.5,41.7,0.622,1.72,304.3,Sample Data,臺北市,松山測站
2026-07-07 06:00:00,松山測站,臺北市,64.5,31.9,53.3,41.7,0.617,3.21,64.7,Sample Data,臺北市,松山測站
2026-07-07 07:00:00,松山測站,臺北市,63.6,31.0,47.0,32.6,0.568,1.5,291.4,Sample Data,臺北市,松山測站
2026-07-07 08:00:00,松山測站,臺北市,74.1,37.2,57.8,38.3,0.739,2.38,173.6,Sample Data,臺北市,松山測站
2026-07-07 09:00:00,松山測站,臺北市,67.1,28.9,55.3,37.1,0.7,2.69,318.9,Sample Data,臺北市,松山測站
2026-07-07 10:00:00,松山測站,臺北市,63.5,30.2,48.8,32.1,0.573,2.36,270.2,Sample Data,臺北市,松山測站
2026-07-07 11:00:00,松山測站,臺北市,60.5,30.9,58.3,43.1,0.622,2.19,259.9,Sample Data,臺北市,松山測站
2026-07-07 12:00:00,松山測站,臺北市,64.9,35.4,62.9,47.8,0.654,3.58,240.3,Sample Data,臺北市,松山測站
2026-07-07 13:00:00,松山測站,臺北市,62.4,33.0,54.5,39.7,0.582,1.83,295.7,Sample Data,臺北市,松山測站
2026-07-07 14:00:00,松山測站,臺北市,59.2,28.9,43.1,49.4,0.671,2.61,320.7,Sample Data,臺北市,松山測站
2026-07-07 15:00:00,松山測站,臺北市,59.6,28.4,48.5,45.2,0.562,2.34,247.4,Sample Data,臺北市,松山測站
2026-07-07 16:00:00,松山測站,臺北市,66.0,37.5,63.5,56.6,0.619,1.89,213.0,Sample Data,臺北市,松山測站
2026-07-07 17:00:00,松山測站,臺北市,66.2,33.7,58.3,54.0,0.629,0.65,359.9,Sample Data,臺北市,松山測站
2026-07-07 18:00:00,松山測站,臺北市,64.9,34.6,62.6,57.1,0.47,1.79,313.6,Sample Data,臺北市,松山測站
2026-07-07 19:00:00,松山測站,臺北市,68.6,35.9,60.1,55.3,0.514,1.97,331.9,Sample Data,臺北市,松山測站
2026-07-07 20:00:00,松山測站,臺北市,61.3,34.6,52.2,41.8,0.508,3.7,281.9,Sample Data,臺北市,松山測站
2026-07-07 21:00:00,松山測站,臺北市,53.9,34.6,61.8,52.4,0.56,2.74,353.4,Sample Data,臺北市,松山測站
2026-07-07 22:00:00,松山測站,臺北市,73.0,38.4,59.0,59.2,0.688,1.93,22.1,Sample Data,臺北市,松山測站
2026-07-07 23:00:00,松山測站,臺北市,65.0,41.3,76.8,49.5,0.565,1.71,169.1,Sample Data,臺北市,松山測站
2026-07-08 00:00:00,松山測站,臺北市,57.3,32.9,69.8,46.7,0.617,2.62,9.5,Sample Data,臺北市,松山測站
2026-07-08 01:00:00,松山測站,臺北市,60.6,36.6,73.0,46.6,0.554,2.68,89.9,Sample Data,臺北市,松山測站
2026-07-08 02:00:00,松山測站,臺北市,57.6,33.1,58.5,42.1,0.435,2.79,207.9,Sample Data,臺北市,松山測站
2026-07-08 03:00:00,松山測站,臺北市,66.2,34.4,59.4,35.8,0.608,2.29,306.0,Sample Data,臺北市,松山測站
2026-07-08 04:00:00,松山測站,臺北市,59.7,40.6,64.1,41.9,0.638,2.27,223.0,Sample Data,臺北市,松山測站
2026-07-08 05:00:00,松山測站,臺北市,60.0,34.8,68.8,34.4,0.641,2.93,14.8,Sample Data,臺北市,松山測站
2026-07-08 06:00:00,松山測站,臺北市,67.2,34.0,61.3,29.4,0.608,2.53,48.5,Sample Data,臺北市,松山測站
2026-07-08 07:00:00,松山測站,臺北市,75.5,40.8,79.7,41.8,0.766,3.23,46.6,Sample Data,臺北市,松山測站
2026-07-08 08:00:00,松山測站,臺北市,67.2,31.5,57.4,37.2,0.594,3.42,328.5,Sample Data,臺北市,松山測站
2026-07-08 09:00:00,松山測站,臺北市,54.9,32.7,60.0,35.6,0.528,3.02,266.7,Sample Data,臺北市,松山測站
2026-07-08 10:00:00,松山測站,臺北市,60.3,34.5,61.8,41.4,0.623,2.36,246.2,Sample Data,臺北市,松山測站
2026-07-08 11:00:00,松山測站,臺北市,62.6,28.1,45.5,36.5,0.556,2.24,321.6,Sample Data,臺北市,松山測站
2026-07-08 12:00:00,松山測站,臺北市,60.0,31.1,58.5,39.9,0.522,1.25,16.0,Sample Data,臺北市,松山測站
2026-07-08 13:00:00,松山測站,臺北市,54.7,24.0,40.2,50.0,0.455,1.46,64.0,Sample Data,臺北市,松山測站
2026-07-08 14:00:00,松山測站,臺北市,63.8,31.1,53.3,39.0,0.491,2.15,91.2,Sample Data,臺北市,松山測站
2026-07-08 15:00:00,松山測站,臺北市,56.5,31.9,58.0,46.3,0.548,3.72,285.3,Sample Data,臺北市,松山測站
2026-07-08 16:00:00,松山測站,臺北市,66.2,30.8,50.2,49.1,0.546,2.51,66.8,Sample Data,臺北市,松山測站
2026-07-08 17:00:00,松山測站,臺北市,62.7,33.2,53.9,56.4,0.619,4.19,354.3,Sample Data,臺北市,松山測站
2026-07-08 18:00:00,松山測站,臺北市,61.8,35.1,64.8,52.5,0.601,1.8,355.4,Sample Data,臺北市,松山測站
2026-07-08 19:00:00,松山測站,臺北市,63.2,36.1,53.4,47.1,0.518,1.44,12.5,Sample Data,臺北市,松山測站
2026-07-08 20:00:00,松山測站,臺北市,53.9,28.8,43.5,57.5,0.57,2.49,358.6,Sample Data,臺北市,松山測站
2026-07-08 21:00:00,松山測站,臺北市,54.7,32.1,58.9,51.6,0.439,2.62,68.9,Sample Data,臺北市,松山測站
2026-07-08 22:00:00,松山測站,臺北市,53.2,36.2,65.1,49.5,0.528,2.41,35.9,Sample Data,臺北市,松山測站
2026-07-08 23:00:00,松山測站,臺北市,57.5,35.9,58.0,48.9,0.595,1.94,75.1,Sample Data,臺北市,松山測站
2026-07-09 00:00:00,松山測站,臺北市,48.6,32.9,56.3,35.7,0.484,3.41,66.4,Sample Data,臺北市,松山測站
2026-07-09 01:00:00,松山測站,臺北市,53.4,33.8,54.5,47.0,0.61,2.74,88.8,Sample Data,臺北市,松山測站
2026-07-09 02:00:00,松山測站,臺北市,50.4,28.3,43.4,43.5,0.526,2.12,42.6,Sample Data,臺北市,松山測站
2026-07-09 03:00:00,松山測站,臺北市,59.1,33.8,59.7,47.4,0.551,1.15,149.1,Sample Data,臺北市,松山測站
2026-07-09 04:00:00,松山測站,臺北市,55.8,31.2,57.2,35.4,0.603,2.84,61.5,Sample Data,臺北市,松山測站
2026-07-09 05:00:00,松山測站,臺北市,54.8,30.6,43.0,32.4,0.46,2.9,85.7,Sample Data,臺北市,松山測站
2026-07-09 06:00:00,松山測站,臺北市,59.8,33.6,64.2,36.1,0.54,2.18,165.1,Sample Data,臺北市,松山測站
2026-07-09 07:00:00,松山測站,臺北市,52.4,32.1,52.3,32.4,0.425,2.77,36.1,Sample Data,臺北市,松山測站
2026-07-09 08:00:00,松山測站,臺北市,52.2,33.1,69.5,35.8,0.531,3.43,152.5,Sample Data,臺北市,松山測站
2026-07-09 09:00:00,松山測站,臺北市,66.5,31.1,54.1,31.6,0.62,3.9,98.2,Sample Data,臺北市,松山測站
2026-07-09 10:00:00,松山測站,臺北市,64.1,33.9,62.5,36.4,0.537,3.23,141.5,Sample Data,臺北市,松山測站
2026-07-09 11:00:00,松山測站,臺北市,48.2,32.5,62.0,39.4,0.559,2.61,146.6,Sample Data,臺北市,松山測站
2026-07-09 12:00:00,松山測站,臺北市,52.9,32.6,71.0,42.8,0.567,1.37,26.8,Sample Data,臺北市,松山測站
2026-07-09 13:00:00,松山測站,臺北市,57.1,32.6,61.5,42.1,0.623,1.37,86.3,Sample Data,臺北市,松山測站
2026-07-09 14:00:00,松山測站,臺北市,57.7,29.1,54.4,50.1,0.488,1.26,123.3,Sample Data,臺北市,松山測站
2026-07-09 15:00:00,松山測站,臺北市,50.7,29.0,46.8,47.1,0.568,1.98,172.2,Sample Data,臺北市,松山測站
2026-07-09 16:00:00,松山測站,臺北市,52.9,28.7,55.9,47.4,0.524,3.44,164.6,Sample Data,臺北市,松山測站
2026-07-09 17:00:00,松山測站,臺北市,54.8,31.0,49.8,51.3,0.541,3.27,153.4,Sample Data,臺北市,松山測站
2026-07-09 18:00:00,松山測站,臺北市,58.3,31.3,58.1,55.6,0.553,1.74,37.4,Sample Data,臺北市,松山測站
2026-07-09 19:00:00,松山測站,臺北市,66.1,33.4,50.6,56.7,0.714,1.58,348.6,Sample Data,臺北市,松山測站
2026-07-09 20:00:00,松山測站,臺北市,62.8,30.6,50.5,55.5,0.531,2.24,120.7,Sample Data,臺北市,松山測站
2026-07-09 21:00:00,松山測站,臺北市,48.6,27.6,36.8,48.3,0.517,2.27,84.1,Sample Data,臺北市,松山測站
2026-07-09 22:00:00,松山測站,臺北市,51.6,28.4,55.6,47.4,0.55,2.34,122.1,Sample Data,臺北市,松山測站
2026-07-09 23:00:00,松山測站,臺北市,58.6,33.6,52.2,54.1,0.548,3.12,67.0,Sample Data,臺北市,松山測站
2026-07-10 00:00:00,松山測站,臺北市,42.8,28.7,48.5,48.2,0.388,1.73,51.2,Sample Data,臺北市,松山測站
2026-07-10 01:00:00,松山測站,臺北市,50.0,28.9,59.6,44.5,0.525,2.81,63.6,Sample Data,臺北市,松山測站
2026-07-10 02:00:00,松山測站,臺北市,54.8,27.8,46.2,42.2,0.532,2.75,316.6,Sample Data,臺北市,松山測站
2026-07-10 03:00:00,松山測站,臺北市,107.3,43.6,64.1,47.8,0.784,1.82,123.3,Sample Data,臺北市,松山測站
2026-07-10 04:00:00,松山測站,臺北市,52.5,33.7,51.5,41.9,0.443,2.63,87.8,Sample Data,臺北市,松山測站
2026-07-10 05:00:00,松山測站,臺北市,51.9,27.7,53.5,30.1,0.469,1.6,218.0,Sample Data,臺北市,松山測站
2026-07-10 06:00:00,松山測站,臺北市,55.1,31.1,47.4,34.1,0.665,3.44,79.1,Sample Data,臺北市,松山測站
2026-07-10 07:00:00,松山測站,臺北市,64.7,31.0,53.3,41.8,0.64,2.01,119.8,Sample Data,臺北市,松山測站
2026-07-10 08:00:00,松山測站,臺北市,67.2,35.3,45.3,38.6,0.654,1.47,167.1,Sample Data,臺北市,松山測站
2026-07-10 09:00:00,松山測站,臺北市,63.6,35.5,49.8,31.6,0.556,2.97,105.2,Sample Data,臺北市,松山測站
2026-07-10 10:00:00,松山測站,臺北市,54.8,25.7,43.7,40.4,0.589,2.87,124.6,Sample Data,臺北市,松山測站
2026-07-10 11:00:00,松山測站,臺北市,54.2,29.7,51.4,37.2,0.561,1.77,223.7,Sample Data,臺北市,松山測站
2026-07-10 12:00:00,松山測站,臺北市,50.2,31.5,51.3,40.6,0.52,2.49,112.3,Sample Data,臺北市,松山測站
2026-07-10 13:00:00,松山測站,臺北市,51.2,31.5,61.7,40.7,0.579,2.99,177.8,Sample Data,臺北市,松山測站
2026-07-10 14:00:00,松山測站,臺北市,53.4,32.5,48.0,49.5,0.578,1.8,102.9,Sample Data,臺北市,松山測站
2026-07-10 15:00:00,松山測站,臺北市,57.4,37.0,64.0,43.4,0.522,2.18,129.9,Sample Data,臺北市,松山測站
2026-07-10 16:00:00,松山測站,臺北市,57.2,31.8,43.0,53.8,0.59,2.18,71.3,Sample Data,臺北市,松山測站
2026-07-10 17:00:00,松山測站,臺北市,64.2,35.4,53.5,53.4,0.678,3.69,67.5,Sample Data,臺北市,松山測站
2026-07-10 18:00:00,松山測站,臺北市,76.5,33.6,70.7,53.8,0.669,2.1,192.5,Sample Data,臺北市,松山測站
2026-07-10 19:00:00,松山測站,臺北市,64.5,33.6,60.8,59.5,0.616,2.85,128.4,Sample Data,臺北市,松山測站
2026-07-10 20:00:00,松山測站,臺北市,55.9,29.7,54.9,56.6,0.538,3.46,243.3,Sample Data,臺北市,松山測站
2026-07-10 21:00:00,松山測站,臺北市,59.9,29.9,59.6,53.3,0.548,1.78,90.2,Sample Data,臺北市,松山測站
2026-07-10 22:00:00,松山測站,臺北市,60.1,30.1,45.3,46.4,0.592,3.47,177.6,Sample Data,臺北市,松山測站
2026-07-10 23:00:00,松山測站,臺北市,59.1,26.6,39.1,41.7,0.567,0.84,104.3,Sample Data,臺北市,松山測站
2026-07-11 00:00:00,松山測站,臺北市,46.2,26.6,43.9,47.5,0.538,3.38,179.9,Sample Data,臺北市,松山測站
2026-07-11 01:00:00,松山測站,臺北市,50.8,31.7,47.0,41.4,0.481,2.82,177.8,Sample Data,臺北市,松山測站
2026-07-11 02:00:00,松山測站,臺北市,46.3,27.1,44.7,39.6,0.457,3.15,155.2,Sample Data,臺北市,松山測站
2026-07-11 03:00:00,松山測站,臺北市,43.0,31.4,52.0,36.4,0.542,2.64,123.0,Sample Data,臺北市,松山測站
2026-07-11 04:00:00,松山測站,臺北市,53.8,29.5,54.3,28.1,0.554,3.84,278.7,Sample Data,臺北市,松山測站
2026-07-11 05:00:00,松山測站,臺北市,62.5,29.9,41.5,38.7,0.514,1.92,157.8,Sample Data,臺北市,松山測站
2026-07-11 06:00:00,松山測站,臺北市,61.6,35.2,56.5,35.5,0.536,2.99,262.8,Sample Data,臺北市,松山測站
2026-07-11 07:00:00,松山測站,臺北市,66.6,31.7,43.2,43.3,0.577,1.79,291.3,Sample Data,臺北市,松山測站
2026-07-11 08:00:00,松山測站,臺北市,69.7,34.8,55.5,39.6,0.692,2.57,243.9,Sample Data,臺北市,松山測站
2026-07-11 09:00:00,松山測站,臺北市,67.7,30.7,48.9,29.1,0.496,1.58,236.2,Sample Data,臺北市,松山測站
2026-07-11 10:00:00,松山測站,臺北市,58.8,32.7,57.7,38.2,0.575,1.9,211.6,Sample Data,臺北市,松山測站
2026-07-11 11:00:00,松山測站,臺北市,47.1,33.5,69.8,37.1,0.556,2.54,211.3,Sample Data,臺北市,松山測站
2026-07-11 12:00:00,松山測站,臺北市,50.6,30.5,48.6,39.8,0.491,4.13,211.1,Sample Data,臺北市,松山測站
2026-07-11 13:00:00,松山測站,臺北市,61.3,32.1,55.1,43.5,0.582,3.49,231.2,Sample Data,臺北市,松山測站
2026-07-11 14:00:00,松山測站,臺北市,61.6,34.7,54.7,57.3,0.549,1.84,155.4,Sample Data,臺北市,松山測站
2026-07-11 15:00:00,松山測站,臺北市,68.5,34.7,58.8,54.4,0.704,1.2,210.4,Sample Data,臺北市,松山測站
2026-07-11 16:00:00,松山測站,臺北市,57.5,25.9,45.1,53.7,0.672,2.19,204.8,Sample Data,臺北市,松山測站
2026-07-11 17:00:00,松山測站,臺北市,63.1,36.1,53.9,57.8,0.599,0.93,163.6,Sample Data,臺北市,松山測站
2026-07-11 18:00:00,松山測站,臺北市,71.3,36.3,53.6,56.6,0.656,1.3,187.7,Sample Data,臺北市,松山測站
2026-07-11 19:00:00,松山測站,臺北市,64.3,33.1,55.4,56.5,0.641,2.68,244.7,Sample Data,臺北市,松山測站
2026-07-11 20:00:00,松山測站,臺北市,60.0,29.9,59.2,53.2,0.521,2.05,251.0,Sample Data,臺北市,松山測站
2026-07-11 21:00:00,松山測站,臺北市,56.1,32.9,57.3,57.5,0.597,1.8,193.3,Sample Data,臺北市,松山測站
2026-07-11 22:00:00,松山測站,臺北市,55.7,30.0,57.3,48.4,0.512,2.24,310.8,Sample Data,臺北市,松山測站
2026-07-11 23:00:00,松山測站,臺北市,56.1,38.9,56.4,48.5,0.56,2.76,3.2,Sample Data,臺北市,松山測站
2026-07-12 00:00:00,松山測站,臺北市,50.4,32.7,52.6,48.0,0.583,1.93,251.5,Sample Data,臺北市,松山測站
2026-07-12 01:00:00,松山測站,臺北市,46.1,25.3,36.5,37.1,0.511,2.22,229.1,Sample Data,臺北市,松山測站
2026-07-12 02:00:00,松山測站,臺北市,58.5,28.6,57.2,46.2,0.621,1.95,309.6,Sample Data,臺北市,松山測站
2026-07-12 03:00:00,松山測站,臺北市,51.1,35.8,69.0,35.7,0.624,2.93,205.1,Sample Data,臺北市,松山測站
2026-07-12 04:00:00,松山測站,臺北市,53.2,33.1,54.4,37.1,0.571,2.58,192.9,Sample Data,臺北市,松山測站
2026-07-12 05:00:00,松山測站,臺北市,53.7,31.6,53.7,38.7,0.55,3.01,230.3,Sample Data,臺北市,松山測站
2026-07-12 06:00:00,松山測站,臺北市,60.5,30.0,56.5,37.2,0.602,2.78,283.3,Sample Data,臺北市,松山測站
2026-07-12 07:00:00,松山測站,臺北市,67.9,34.2,64.0,39.5,0.637,1.83,275.9,Sample Data,臺北市,松山測站
2026-07-12 08:00:00,松山測站,臺北市,63.8,31.7,52.7,41.5,0.611,1.83,265.6,Sample Data,臺北市,松山測站
2026-07-12 09:00:00,松山測站,臺北市,80.2,36.6,57.1,43.8,0.704,2.05,16.7,Sample Data,臺北市,松山測站
2026-07-12 10:00:00,松山測站,臺北市,62.3,33.8,63.2,38.7,0.546,1.83,68.9,Sample Data,臺北市,松山測站
2026-07-12 11:00:00,松山測站,臺北市,56.3,27.1,41.6,41.8,0.576,2.92,249.5,Sample Data,臺北市,松山測站
2026-07-12 12:00:00,松山測站,臺北市,57.4,29.2,53.3,37.3,0.607,2.92,341.7,Sample Data,臺北市,松山測站
2026-07-12 13:00:00,松山測站,臺北市,55.6,33.7,70.2,44.6,0.576,2.73,236.7,Sample Data,臺北市,松山測站
2026-07-12 14:00:00,松山測站,臺北市,48.6,27.5,51.2,39.0,0.463,2.05,274.3,Sample Data,臺北市,松山測站
2026-07-12 15:00:00,松山測站,臺北市,51.1,26.0,40.8,42.6,0.518,3.26,225.4,Sample Data,臺北市,松山測站
2026-07-12 16:00:00,松山測站,臺北市,59.5,35.4,62.7,42.6,0.548,3.18,323.6,Sample Data,臺北市,松山測站
2026-07-12 17:00:00,松山測站,臺北市,61.2,34.1,58.7,50.9,0.573,2.34,341.7,Sample Data,臺北市,松山測站
2026-07-12 18:00:00,松山測站,臺北市,58.6,35.1,52.5,58.2,0.671,2.34,24.5,Sample Data,臺北市,松山測站
2026-07-12 19:00:00,松山測站,臺北市,63.0,28.1,49.2,52.4,0.534,2.32,342.9,Sample Data,臺北市,松山測站
2026-07-12 20:00:00,松山測站,臺北市,52.5,29.3,47.8,55.3,0.506,2.88,12.4,Sample Data,臺北市,松山測站
2026-07-12 21:00:00,松山測站,臺北市,60.5,35.3,69.9,49.5,0.581,2.57,341.7,Sample Data,臺北市,松山測站
2026-07-12 22:00:00,松山測站,臺北市,56.3,29.0,55.1,51.2,0.606,2.42,240.7,Sample Data,臺北市,松山測站
2026-07-12 23:00:00,松山測站,臺北市,58.1,30.8,42.6,55.6,0.513,2.19,326.9,Sample Data,臺北市,松山測站
2026-07-13 00:00:00,松山測站,臺北市,54.0,31.9,50.3,47.4,0.4,2.45,306.8,Sample Data,臺北市,松山測站
2026-07-13 01:00:00,松山測站,臺北市,55.1,34.5,63.9,42.3,0.447,1.67,19.9,Sample Data,臺北市,松山測站
2026-07-13 02:00:00,松山測站,臺北市,48.4,27.3,55.0,42.8,0.483,3.47,289.3,Sample Data,臺北市,松山測站
2026-07-13 03:00:00,松山測站,臺北市,63.9,29.3,45.9,37.4,0.573,2.54,305.8,Sample Data,臺北市,松山測站
2026-07-13 04:00:00,松山測站,臺北市,62.1,31.1,61.6,38.9,0.553,2.48,6.3,Sample Data,臺北市,松山測站
2026-07-13 05:00:00,松山測站,臺北市,71.2,37.9,73.3,42.1,0.643,2.74,283.5,Sample Data,臺北市,松山測站
2026-07-13 06:00:00,松山測站,臺北市,61.9,31.3,52.3,37.3,0.629,2.98,333.1,Sample Data,臺北市,松山測站
2026-07-13 07:00:00,松山測站,臺北市,64.3,36.8,48.5,35.8,0.595,2.89,35.1,Sample Data,臺北市,松山測站
2026-07-13 08:00:00,松山測站,臺北市,70.6,36.7,68.2,37.9,0.617,2.23,244.3,Sample Data,臺北市,松山測站
2026-07-13 09:00:00,松山測站,臺北市,65.1,33.8,57.5,40.4,0.536,1.19,331.9,Sample Data,臺北市,松山測站
2026-07-13 10:00:00,松山測站,臺北市,66.7,39.1,69.3,39.4,0.61,2.44,23.7,Sample Data,臺北市,松山測站
2026-07-13 11:00:00,松山測站,臺北市,54.5,31.3,64.6,35.9,0.522,0.58,322.8,Sample Data,臺北市,松山測站
